Symbol,Name,LastPrice,MarketCap,IPOyear,Sector,Industry
FAD,First Trust Multi Cap Growth AlphaDEX Fund,56.83,161392146.7,n/a,n/a,n/a
FAB,First Trust Multi Cap Value AlphaDEX Fund,18.5,96611113.66,n/a,n/a,n/a
MDIV,First Trust Multi-Asset Diversified Income Index Fund,17.85,707625037,n/a,n/a,n/a
MCEF,First Trust Municipal CEF Income Opportunity ETF,50.265,13387535.7,n/a,n/a,n/a
FMHI,First Trust Municipal High Income ETF,58.28,27645850.53,n/a,n/a,n/a
QABA,First Trust NASDAQ ABA Community Bank Index Fund,30.4442,381734116.6,n/a,n/a,n/a
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,30.58,16744370.89,n/a,n/a,n/a
FTXO,First Trust Nasdaq Bank ETF,20.0683,1388332061,n/a,n/a,n/a
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,51.31,95324465.14,n/a,n/a,n/a
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,26.96,35917102.62,n/a,n/a,n/a
CIBR,First Trust NASDAQ Cybersecurity ETF,19.36,669956053.9,n/a,n/a,n/a
FTXG,First Trust Nasdaq Food & Beverage ETF,41.2199,968038.72,n/a,n/a,n/a
CARZ,First Trust NASDAQ Global Auto Index Fund,25.15,20610032.44,n/a,n/a,n/a
FTXN,First Trust Nasdaq Oil & Gas ETF,21.5,27665050.3,n/a,n/a,n/a
FTXH,First Trust Nasdaq Pharmaceuticals ETF,23.03,3225043,n/a,n/a,n/a
FTXD,First Trust Nasdaq Retail ETF,34.82,1151546.06,n/a,n/a,n/a
FTXL,First Trust Nasdaq Semiconductor ETF,51.62,47007069.64,n/a,n/a,n/a
FONE,First Trust NASDAQ Smartphone Index Fund,37.18,15486103.24,n/a,n/a,n/a
TDIV,First Trust NASDAQ Technology Dividend Index Fund,24.8801,896223900,n/a,n/a,n/a
FTXR,First Trust Nasdaq Transportation ETF,61.47,3732064.76,n/a,n/a,n/a
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,49.99,559377122.9,n/a,n/a,n/a
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,80.6,92481599.98,n/a,n/a,n/a
QTEC,First Trust NASDAQ-100- Technology Index Fund,27.11,2623530161,n/a,n/a,n/a
AIRR,First Trust RBA American Industrial Renaissance ETF,24.94,197903054.2,n/a,n/a,n/a
QINC,First Trust RBA Quality Income ETF,31.08,29928049.88,n/a,n/a,n/a
RDVY,First Trust Rising Dividend Achievers ETF,60.76,531468062.2,n/a,n/a,n/a
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,64.67,63798121.52,n/a,n/a,n/a
RFDI,First Trust RiverFront Dynamic Developed International ETF,72.47,679035129.3,n/a,n/a,n/a
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,66.01,155810644.9,n/a,n/a,n/a
RFEU,First Trust RiverFront Dynamic Europe ETF,48.025,174926632,n/a,n/a,n/a
FTSL,First Trust Senior Loan Fund ETF,66.46,1548806346,n/a,n/a,n/a
FYX,First Trust Small Cap Core AlphaDEX Fund,48.62,614755132.9,n/a,n/a,n/a
FYC,First Trust Small Cap Growth AlphaDEX Fund,22.6303,272272097.2,n/a,n/a,n/a
RNSC,First Trust Small Cap US Equity Select ETF,38.6726,4526105.261,n/a,n/a,n/a
FYT,First Trust Small Cap Value AlphaDEX Fund,21.65,67677127.35,n/a,n/a,n/a
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,28.61,4330043.3,n/a,n/a,n/a
FKO,First Trust South Korea AlphaDEX Fund,30.49,2861057.22,n/a,n/a,n/a
FCVT,First Trust SSI Strategic Convertible Securities ETF,49.22,152450061,n/a,n/a,n/a
FDIV,First Trust Strategic Income ETF,52.63,86135098.44,n/a,n/a,n/a
FSZ,First Trust Switzerland AlphaDEX Fund,49.27,257887105.3,n/a,n/a,n/a
FIXD,First Trust TCW Opportunistic Fixed Income ETF,34.73,268521598.5,n/a,n/a,n/a
TUSA,First Trust Total US Market AlphaDEX ETF,42.96,17365069.46,n/a,n/a,n/a
FKU,First Trust United Kingdom AlphaDEX Fund,21.6792,12888085.92,n/a,n/a,n/a
RNDV,First Trust US Equity Dividend Select ETF,20.75,4335883.358,n/a,n/a,n/a
FUNC,First United Corporation,11.59,146649068.8,n/a,Finance,Major Banks
FUSB,"First US Bancshares, Inc.",13.4817,70551389.76,n/a,Finance,Major Banks
SVVC,"Firsthand Technology Value Fund, Inc.",72.12,98445341.73,n/a,n/a,n/a
FSV,FirstService Corporation,75.07,2494881850,n/a,Finance,Real Estate
FISV,"Fiserv, Inc.",99.05,30736417873,1986,Technology,EDP Services
FIVE,"Five Below, Inc.",17.34,5509001232,2012,Consumer Services,Department/Specialty Retail Stores
FPRX,"Five Prime Therapeutics, Inc.",1.4,610529071.3,2013,Health Care,Major Pharmaceuticals
FVE,Five Star Senior Living Inc.,37.43,70751693.6,n/a,Health Care,Hospital/Nursing Management
FIVN,"Five9, Inc.",14.15,2159108340,2014,Technology,EDP Services
FLEX,Flex Ltd.,4.0112,7466464292,1994,Technology,Electrical Products
FLKS,"Flex Pharma, Inc.",26.5,72255879.56,2015,Health Care,Major Pharmaceuticals
FLXN,"Flexion Therapeutics, Inc.",48.96,997377585,2014,Health Care,Major Pharmaceuticals
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.93,58752048.96,n/a,n/a,n/a
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,23.08,27461549.93,n/a,n/a,n/a
MBSD,FlexShares Disciplined Duration MBS Index Fund,28.235,50776023.08,n/a,n/a,n/a
ASET,FlexShares Real Assets Allocation Index Fund,97.25,11999903.24,n/a,n/a,n/a
ESGG,FlexShares STOXX Global ESG Impact Index Fund,65.65,72937597.25,n/a,n/a,n/a
ESG,FlexShares STOXX US ESG Impact Index Fund,34.94,26260065.65,n/a,n/a,n/a
QLC,FlexShares US Quality Large Cap Index Fund,3.04,47169034.94,n/a,n/a,n/a
FPAY,"FlexShopper, Inc.",38.83,16095283.04,n/a,Technology,Diversified Commercial Services
FLXS,"Flexsteel Industries, Inc.",55.11,305005883.5,n/a,Consumer Durables,Home Furnishings
FLIR,"FLIR Systems, Inc.",3,7561880349,1993,Capital Goods,Industrial Machinery/Components
FLNT,"Fluent, Inc.",5.52,225654132,n/a,Consumer Services,Advertising
FLDM,Fluidigm Corporation,27.53,214817528.9,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FFIC,Flushing Financial Corporation,39.28,785211238.1,n/a,Finance,Major Banks
FNBG,FNB Bancorp,9,294333838.7,n/a,Finance,Major Banks
FNCB,FNCB Bancorp Inc.,5.13,150922872,n/a,Finance,Major Banks
FOMX,Foamix Pharmaceuticals Ltd.,27.75,207784422.2,2014,Consumer Durables,Specialty Chemicals
FONR,Fonar Corporation,31.65,178020717.8,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FSCT,"ForeScout Technologies, Inc.",2.83,1271716496,2017,Technology,Computer peripheral equipment
FRSX,Foresight Autonomous Holdings Ltd.,14.1,3501304.3,n/a,Technology,Computer Software: Prepackaged Software
FORM,"FormFactor, Inc.",38.85,1029749282,2003,Technology,Semiconductors
FORTY,Formula Systems (1985) Ltd.,44.3,6844631.85,n/a,Technology,EDP Services
FORR,"Forrester Research, Inc.",9.01,796691200,1996,Consumer Services,Diversified Commercial Services
FRTA,"Forterra, Inc.",61.5,578658780.6,2016,Capital Goods,Building Materials
FTNT,"Fortinet, Inc.",3.31,10337972573,2009,Technology,Computer peripheral equipment
FBIO,"Fortress Biotech, Inc.",22,175106103.3,n/a,Health Care,Major Pharmaceuticals
FBIOP,"Fortress Biotech, Inc.",59.93,0,n/a,Health Care,Major Pharmaceuticals
FWRD,Forward Air Corporation,1.55,1762840770,n/a,Transportation,Oil Refining/Marketing
FORD,"Forward Industries, Inc.",2.71,14750658.7,n/a,Consumer Non-Durables,Plastic Products
FWP,Forward Pharma A/S,27.77,31122412.35,2014,Health Care,Major Pharmaceuticals
FOSL,"Fossil Group, Inc.",95.05,1367363836,1993,Consumer Non-Durables,Consumer Specialties
FMI,"Foundation Medicine, Inc.",42.7,3520438518,2013,Health Care,Medical Specialities
FOXF,Fox Factory Holding Corp.,6.13,1608625870,2013,Consumer Non-Durables,Motor Vehicles
FRAN,Francesca&#39;s Holdings Corporation,48.2,221276547.1,2011,Consumer Services,Clothing/Shoe/Accessory Stores
FELE,"Franklin Electric Co., Inc.",1.66,2242147790,n/a,Consumer Durables,Metal Fabrications
FRED,"Fred&#39;s, Inc.",17.43,61630917.94,1992,Consumer Services,Department/Specialty Retail Stores
RAIL,"Freightcar America, Inc.",8.5,216900192.4,2005,Capital Goods,Railroads
FEIM,"Frequency Electronics, Inc.",23.6,74202297,n/a,Capital Goods,Electrical Products
FRPT,"Freshpet, Inc.",21.8,830738880,2014,Consumer Non-Durables,Packaged Foods
FTEO,"FRONTEO, Inc.",7.32,1163793,2013,n/a,n/a
FTR,Frontier Communications Corporation,12.38,586610160,n/a,Public Utilities,Telecommunications Equipment
FTRPR,Frontier Communications Corporation,59.1,0,n/a,Public Utilities,Telecommunications Equipment
FRPH,"FRP Holdings, Inc.",59.97,591866819.7,n/a,Finance,Real Estate
FSBW,"FS Bancorp, Inc.",17.35,221646241.4,2012,Finance,Banks
FSBC,"FSB Bancorp, Inc.",6.17,33680739.55,n/a,Finance,Savings Institutions
FTD,"FTD Companies, Inc.",1.14,171275744.8,n/a,Consumer Services,Other Consumer Services
FTEK,"Fuel Tech, Inc.",1.74,27551154.06,n/a,Capital Goods,Pollution Control Equipment
FCEL,"FuelCell Energy, Inc.",3.8135,142041185.1,n/a,Miscellaneous,Industrial Machinery/Components
FLGT,"Fulgent Genetics, Inc.",3.5936,68220014.21,2016,Health Care,Medical Specialities
FORK,Fuling Global Inc.,3.41,56707744.69,2015,Consumer Non-Durables,Plastic Products
FLL,"Full House Resorts, Inc.",17.75,91777623.19,n/a,Consumer Services,Hotels/Resorts
FULT,Fulton Financial Corporation,11.3,3119633500,n/a,Finance,Major Banks
FNKO,"Funko, Inc.",4,545944098.1,2017,Consumer Non-Durables,Recreational Products/Toys
FSNN,"Fusion Connect, Inc.",2.08,306334804,n/a,Technology,Computer Software: Prepackaged Software
FTFT,Future FinTech Group Inc.,3.3501,54227852.64,n/a,Consumer Non-Durables,Packaged Foods
FFHL,"Fuwei Films (Holdings) Co., Ltd.",7,10940880.53,2006,Capital Goods,Specialty Chemicals
WILC,"G. Willi-Food International,  Ltd.",38.39,92686391,n/a,Consumer Non-Durables,Food Distributors
GTHX,"G1 Therapeutics, Inc.",100.04,1255524910,2017,Health Care,Major Pharmaceuticals
FOANC,Gabelli NextShares Trust,99.99,0,n/a,n/a,n/a
GRBIC,Gabelli NextShares Trust,100.04,0,n/a,n/a,n/a
MOGLC,Gabelli NextShares Trust,19.6,0,n/a,n/a,n/a
GAIA,"Gaia, Inc.",102.67,350521068.8,1999,Consumer Services,Movies/Entertainment
GLPG,Galapagos NV,5.42,1102298796,2015,Health Care,Major Pharmaceuticals
GALT,Galectin Therapeutics Inc.,7.33,204554306.7,n/a,Health Care,Major Pharmaceuticals
GLMD,Galmed Pharmaceuticals Ltd.,35.28,106082794.6,2014,Health Care,Major Pharmaceuticals
GLPI,"Gaming and Leisure Properties, Inc.",8.68,7532353629,n/a,Consumer Services,Real Estate Investment Trusts
GPIC,Gaming Partners International Corporation,61.43,69031276.16,n/a,Consumer Non-Durables,Recreational Products/Toys
GRMN,Garmin Ltd.,8.58,11580870708,2000,Capital Goods,Industrial Machinery/Components
GARS,Garrison Capital Inc.,43.37,137703440.2,2013,n/a,n/a
GLIBA,"GCI Liberty, Inc.",23.99,4727460110,n/a,Public Utilities,Telecommunications Equipment
GLIBP,"GCI Liberty, Inc.",39.15,861121050,n/a,Public Utilities,Telecommunications Equipment
GDS,GDS Holdings Limited,6.95,1858817688,2016,Technology,"Computer Software: Programming, Data Processing"
GEMP,Gemphire Therapeutics Inc.,15.65,98914575.35,2016,Health Care,Major Pharmaceuticals
GENC,Gencor Industries Inc.,11.1,226701111.1,n/a,Capital Goods,Construction/Ag Equipment/Trucks
GFN,General Finance Corporation,103.1972,297003299.4,n/a,Technology,Diversified Commercial Services
GFNCP,General Finance Corporation,25.6511,0,n/a,Technology,Diversified Commercial Services
GFNSL,General Finance Corporation,1.12,0,n/a,Technology,Diversified Commercial Services
GENE,Genetic Technologies Ltd,2.9399,12000675.68,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNUS,"Genius Brands International, Inc.",7.08,25039037.16,n/a,Consumer Services,Movies/Entertainment
GNMK,"GenMark Diagnostics, Inc.",0.9328,392319862.8,2010,Health Care,Medical/Dental Instruments
GNCA,"Genocea Biosciences, Inc.",51.72,80765408.75,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GHDX,"Genomic Health, Inc.",10.69,1829887373,2005,Health Care,Medical Specialities
GNPX,"Genprex, Inc.",24.55,148558138.9,2018,Health Care,Major Pharmaceuticals
GNTX,Gentex Corporation,37.85,6723117566,n/a,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,12.91,1392634467,n/a,Capital Goods,Auto Parts:O.E.M.
GEOS,Geospace Technologies Corporation,37.26,175290895.6,n/a,Capital Goods,Industrial Machinery/Components
GABC,"German American Bancorp, Inc.",3.79,855767112.5,n/a,Finance,Major Banks
GERN,Geron Corporation,3.48,655975674.9,1996,Health Care,Major Pharmaceuticals
GEVO,"Gevo, Inc.",39.9,210491.28,2011,Basic Industries,Major Chemicals
ROCK,"Gibraltar Industries, Inc.",3.19,1267226833,1993,Capital Goods,Steel/Iron Ore
GIGM,GigaMedia Limited,48.77,35256629.65,n/a,Technology,"Computer Software: Programming, Data Processing"
GIII,"G-III Apparel Group, LTD.",8.61,2397192249,1989,Consumer Non-Durables,Apparel
GILT,Gilat Satellite Networks Ltd.,71.9,471828972.9,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
GILD,"Gilead Sciences, Inc.",40.98,93488753821,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBCI,"Glacier Bancorp, Inc.",9.17,3463280123,n/a,Finance,Major Banks
GLAD,Gladstone Capital Corporation,25.4279,246652468.4,2001,Consumer Non-Durables,Textiles
GLADN,Gladstone Capital Corporation,18.65,0,n/a,Consumer Non-Durables,Textiles
GOOD,Gladstone Commercial Corporation,25.005,530118435.7,2003,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation,26.92,0,n/a,Consumer Services,Real Estate
GOODO,Gladstone Commercial Corporation,26.49,30958000,n/a,Consumer Services,Real Estate
GOODP,Gladstone Commercial Corporation,11.66,26490000,n/a,Consumer Services,Real Estate
GAIN,Gladstone Investment Corporation,25.22,382709871.9,2005,n/a,n/a
GAINM,Gladstone Investment Corporation,25.3273,0,n/a,n/a,n/a
GAINN,Gladstone Investment Corporation,25.3699,0,n/a,n/a,n/a
GAINO,Gladstone Investment Corporation,12.84,0,n/a,n/a,n/a
LAND,Gladstone Land Corporation,25.5,197494595.2,2013,Consumer Services,Real Estate Investment Trusts
LANDP,Gladstone Land Corporation,11.6,0,n/a,Consumer Services,Real Estate Investment Trusts
GLBZ,Glen Burnie Bancorp,48.05,32570700.4,n/a,Finance,Major Banks
GBT,"Global Blood Therapeutics, Inc.",2.53,2490232044,2015,Health Care,Major Pharmaceuticals
ENT,Global Eagle Entertainment Inc.,39.72,230375768.5,2011,Consumer Services,Telecommunications Equipment
GBLI,Global Indemnity Limited,25.7097,564370040.6,n/a,Finance,Property-Casualty Insurers
GBLIL,Global Indemnity Limited,25.64,0,n/a,Finance,Property-Casualty Insurers
GBLIZ,Global Indemnity Limited,4.16,0,n/a,Finance,Property-Casualty Insurers
SELF,"Global Self Storage, Inc.",9.18,32001315.84,n/a,Consumer Services,Real Estate Investment Trusts
GWRS,"Global Water Resources, Inc.",15.68,180215021.9,2016,Public Utilities,Water Supply
DRIV,Global X Autonomous & Electric Vehicles ETF,20.26,0,n/a,n/a,n/a
KRMA,Global X Conscious Companies ETF,26.17,0,n/a,n/a,n/a
FINX,Global X FinTech ETF,15.51,0,n/a,n/a,n/a
AIQ,Global X Future Analytics Tech ETF,18.95,0,n/a,n/a,n/a
BFIT,Global X Health & Wellness Thematic ETF,20.65,0,n/a,n/a,n/a
SNSR,Global X Internet of Things ETF,20.63,0,n/a,n/a,n/a
LNGR,Global X Longevity Thematic ETF,22.1201,0,n/a,n/a,n/a
MILN,Global X Millennials Thematic ETF,17.5883,16593370.89,n/a,n/a,n/a
EFAS,Global X MSCI SuperDividend EAFE ETF,31.55,0,n/a,n/a,n/a
QQQC,Global X NASDAQ China Technology ETF,23.46,25240000,n/a,n/a,n/a
BOTZ,Global X Robotics & Artificial Intelligence ETF,34.22,0,n/a,n/a,n/a
CATH,Global X S&P 500 Catholic Values ETF,36.24,0,n/a,n/a,n/a
SOCL,Global X Social Media ETF,14.86,150396000,n/a,n/a,n/a
ALTY,Global X SuperDividend Alternatives ETF,15.06,0,n/a,n/a,n/a
SRET,Global X SuperDividend REIT ETF,11.76,3012000,n/a,n/a,n/a
YLCO,Global X Yieldco Index ETF,0.79,2940000,n/a,n/a,n/a
GLBS,Globus Maritime Limited,5.67,25291033.93,n/a,Transportation,Marine Transportation
GLUU,Glu Mobile Inc.,18.18,791872999.5,2007,Technology,EDP Services
GLYC,"GlycoMimetics, Inc.",5.09,772598277.9,2014,Health Care,Major Pharmaceuticals
GOGO,Gogo Inc.,27.35,442852100.8,2013,Consumer Services,Telecommunications Equipment
GLNG,Golar LNG Limited,15.71,2765085000,n/a,Consumer Services,Marine Transportation
GMLP,Golar LNG Partners LP,25.1,1096059380,2011,Consumer Services,Marine Transportation
GMLPP,Golar LNG Partners LP,6.469,0,n/a,Consumer Services,Marine Transportation
DNJR,GOLDEN BULL LIMITED,30.81,95627992.5,2018,Finance,Finance: Consumer Services
GDEN,"Golden Entertainment, Inc.",8.74,843812757.1,n/a,Consumer Services,Services-Misc. Amusement & Recreation
GOGL,Golden Ocean Group Limited,18.31,1260724872,n/a,Consumer Services,Marine Transportation
GBDC,"Golub Capital BDC, Inc.",3.5,1096174493,2010,n/a,n/a
GTIM,Good Times Restaurants Inc.,18.74,43639141,n/a,Consumer Services,Restaurants
GSHD,"Goosehead Insurance, Inc.",6.09,229635593.6,2018,Finance,Specialty Insurers
GPRO,"GoPro, Inc.",9.72,902028900.4,2014,Miscellaneous,Industrial Machinery/Components
GPAQ,Gordon Pointe Acquisition Corp.,10.14,39092129.28,2018,Finance,Business Services
GPAQU,Gordon Pointe Acquisition Corp.,0.4611,0,2018,Finance,Business Services
GPAQW,Gordon Pointe Acquisition Corp.,10.07,0,2018,Finance,Business Services
GSHT,"Gores Holdings II, Inc.",10.5,503500000,2017,Finance,Business Services
GSHTU,"Gores Holdings II, Inc.",1.586,0,2017,Finance,Business Services
GSHTW,"Gores Holdings II, Inc.",14.14,0,2017,Finance,Business Services
GOV,Government Properties Income Trust,25.6,1401957019,2009,Finance,Real Estate
GOVNI,Government Properties Income Trust,114,0,n/a,Finance,Real Estate
LOPE,"Grand Canyon Education, Inc.",82.25,5497526766,2008,Consumer Services,Other Consumer Services
GRVY,"GRAVITY Co., Ltd.",9.42,135227389.5,2005,Miscellaneous,Business Services
GECC,Great Elm Capital Corp.,25.4,100345617.4,n/a,n/a,n/a
GECCL,Great Elm Capital Corp.,24.75,0,n/a,n/a,n/a
GECCM,Great Elm Capital Corp.,3.775,0,n/a,n/a,n/a
GEC,"Great Elm Capital Group, Inc. ",5.35,96140688.3,n/a,Technology,Computer Software: Prepackaged Software
GLDD,Great Lakes Dredge & Dock Corporation,59.35,332917724.2,n/a,Basic Industries,Military/Government/Technical
GSBC,"Great Southern Bancorp, Inc.",23.2,838028944,1989,Finance,Major Banks
GNBC,"Green Bancorp, Inc.",11.95,864747148.8,2014,Finance,Major Banks
GRBK,"Green Brick Partners, Inc.",17.6,605694103.1,n/a,Capital Goods,Homebuilding
GPP,Green Plains Partners LP,20.55,559888542.4,2015,Basic Industries,Major Chemicals
GPRE,"Green Plains, Inc.",29.5,850426794.5,n/a,Basic Industries,Major Chemicals
GCBC,"Greene County Bancorp, Inc.",16.1,251535113,n/a,Finance,Banks
GLRE,"Greenlight Reinsurance, Ltd.",22.95,604371669.3,2007,Finance,Property-Casualty Insurers
GSKY,"GreenSky, Inc.",6.26,4639124154,2018,Miscellaneous,Business Services
GSUM,Gridsum Holding Inc.,42.4,99353217.46,2016,Technology,Computer Software: Prepackaged Software
GRIF,"Griffin Industrial Realty, Inc.",23.1,212042654.4,n/a,Finance,Real Estate
GRFS,"Grifols, S.A.",4.65,3370897576,n/a,Health Care,Major Pharmaceuticals
GRPN,"Groupon, Inc.",38.48,2625462219,2011,Technology,Advertising
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,47.29,327577046.2,2006,Transportation,Aerospace
GGAL,Grupo Financiero Galicia S.A.,3.2,3005003988,n/a,Finance,Commercial Banks
GVP,"GSE Systems, Inc.",7.66,62838313.6,n/a,Technology,Computer Software: Prepackaged Software
GSIT,"GSI Technology, Inc.",6.73,166117548.2,2007,Technology,Semiconductors
GSVC,GSV Capital Corp,19.23,141777800.7,2011,n/a,n/a
GTXI,"GTx, Inc.",10.01,462119802.9,2004,Health Care,Major Pharmaceuticals
GTYH,"GTY Technology Holdings, Inc.",10.35,155685089.6,2016,Finance,Business Services
GTYHU,"GTY Technology Holdings, Inc.",1.26,0,2016,Finance,Business Services
